"RingNR","Opponent1_ID","Opponent2_ID","TrialID","GroupID","Producing_events","Scrounging_events","TrialNR_Indiv","Trial_day_bin","Grp_tr_b4","bmr_YN","Year","Series_ID_year","Series_opp1_year","Series_opp2_year"
"8P14343","8P31064","8P31062","219_3",13,2,0,2,1,0,1,2022,"8P14343_2022","8P31064_2022","8P31062_2022"
"8P31062","8P14343","8P31064","219_3",13,1,0,1,1,0,1,2022,"8P31062_2022","8P14343_2022","8P31064_2022"
"8P31064","8P31062","8P14343","219_3",13,2,0,2,1,0,1,2022,"8P31064_2022","8P31062_2022","8P14343_2022"
"8P26823","8P31060","8P31062","220_3",13,1,2,2,1,0,1,2022,"8P26823_2022","8P31060_2022","8P31062_2022"
"8P31060","8P31062","8P26823","220_3",13,3,1,2,1,0,1,2022,"8P31060_2022","8P31062_2022","8P26823_2022"
"8P31062","8P26823","8P31060","220_3",13,1,1,2,1,0,1,2022,"8P31062_2022","8P26823_2022","8P31060_2022"
"8P14343","8P31060","8P31062","221_1",13,0,1,3,1,0,1,2022,"8P14343_2022","8P31060_2022","8P31062_2022"
"8P31060","8P31062","8P14343","221_1",13,2,1,3,1,0,1,2022,"8P31060_2022","8P31062_2022","8P14343_2022"
"8P31062","8P14343","8P31060","221_1",13,2,0,3,1,0,1,2022,"8P31062_2022","8P14343_2022","8P31060_2022"
"8P26823","8P31061","8P31064","221_2",13,1,3,3,1,0,1,2022,"8P26823_2022","8P31061_2022","8P31064_2022"
"8P31061","8P31064","8P26823","221_2",13,3,0,3,1,0,1,2022,"8P31061_2022","8P31064_2022","8P26823_2022"
"8P31064","8P26823","8P31061","221_2",13,5,0,3,1,0,1,2022,"8P31064_2022","8P26823_2022","8P31061_2022"
"8P14343","8P31060","8P31061","222_2",13,0,1,4,1,0,1,2022,"8P14343_2022","8P31060_2022","8P31061_2022"
"8P31060","8P31061","8P14343","222_2",13,2,1,4,1,0,1,2022,"8P31060_2022","8P31061_2022","8P14343_2022"
"8P31061","8P14343","8P31060","222_2",13,2,0,4,1,0,1,2022,"8P31061_2022","8P14343_2022","8P31060_2022"
"8P14343","8P26823","8P31060","223_1",13,0,1,5,1,0,1,2022,"8P14343_2022","8P26823_2022","8P31060_2022"
"8P26823","8P31060","8P14343","223_1",13,2,1,4,1,0,1,2022,"8P26823_2022","8P31060_2022","8P14343_2022"
"8P31060","8P14343","8P26823","223_1",13,4,0,5,1,0,1,2022,"8P31060_2022","8P14343_2022","8P26823_2022"
"8P31061","8P31062","8P31064","223_3",13,3,0,5,1,0,1,2022,"8P31061_2022","8P31062_2022","8P31064_2022"
"8P31062","8P31064","8P31061","223_3",13,1,0,4,1,0,1,2022,"8P31062_2022","8P31064_2022","8P31061_2022"
"8P31064","8P31061","8P31062","223_3",13,1,0,4,1,0,1,2022,"8P31064_2022","8P31061_2022","8P31062_2022"
"8P26823","8P31062","8P31064","224_1",13,4,1,5,1,0,1,2022,"8P26823_2022","8P31062_2022","8P31064_2022"
"8P31062","8P31064","8P26823","224_1",13,1,1,5,1,0,1,2022,"8P31062_2022","8P31064_2022","8P26823_2022"
"8P26823","8P31061","8P31062","225_2",13,3,0,6,1,0,1,2022,"8P26823_2022","8P31061_2022","8P31062_2022"
"8P31061","8P31062","8P26823","225_2",13,3,0,6,1,0,1,2022,"8P31061_2022","8P31062_2022","8P26823_2022"
"8P31062","8P26823","8P31061","225_2",13,1,0,6,1,0,1,2022,"8P31062_2022","8P26823_2022","8P31061_2022"
"8P14343","8P31064","8P31060","225_3",13,1,4,6,1,0,1,2022,"8P14343_2022","8P31064_2022","8P31060_2022"
"8P31060","8P14343","8P31064","225_3",13,1,1,6,1,0,1,2022,"8P31060_2022","8P14343_2022","8P31064_2022"
"8P31064","8P31060","8P14343","225_3",13,4,0,6,1,0,1,2022,"8P31064_2022","8P31060_2022","8P14343_2022"
"8P31060","8P31061","8P31064","226_3",13,3,1,7,1,0,1,2022,"8P31060_2022","8P31061_2022","8P31064_2022"
"8P31064","8P31060","8P31061","226_3",13,5,0,7,1,0,1,2022,"8P31064_2022","8P31060_2022","8P31061_2022"
"8P26823","8P31060","8P31064","227_1",13,0,1,7,1,0,1,2022,"8P26823_2022","8P31060_2022","8P31064_2022"
"8P31060","8P31064","8P26823","227_1",13,2,0,8,1,0,1,2022,"8P31060_2022","8P31064_2022","8P26823_2022"
"8P31064","8P26823","8P31060","227_1",13,3,0,8,1,0,1,2022,"8P31064_2022","8P26823_2022","8P31060_2022"
"8P14343","8P31061","8P31062","227_2",13,3,0,7,1,0,1,2022,"8P14343_2022","8P31061_2022","8P31062_2022"
"8P31061","8P31062","8P14343","227_2",13,0,1,8,1,0,1,2022,"8P31061_2022","8P31062_2022","8P14343_2022"
"8P31062","8P14343","8P31061","227_2",13,2,0,7,1,0,1,2022,"8P31062_2022","8P14343_2022","8P31061_2022"
"8P14343","8P26823","8P31062","228_2",13,0,2,8,1,0,1,2022,"8P14343_2022","8P26823_2022","8P31062_2022"
"8P26823","8P31062","8P14343","228_2",13,1,3,8,1,0,1,2022,"8P26823_2022","8P31062_2022","8P14343_2022"
"8P31062","8P14343","8P26823","228_2",13,3,0,8,1,0,1,2022,"8P31062_2022","8P14343_2022","8P26823_2022"
"8P14343","8P31064","8P26823","229_1",13,2,2,9,1,0,1,2022,"8P14343_2022","8P31064_2022","8P26823_2022"
"8P26823","8P14343","8P31064","229_1",13,0,2,9,1,0,1,2022,"8P26823_2022","8P14343_2022","8P31064_2022"
"8P31064","8P26823","8P14343","229_1",13,8,0,9,1,0,1,2022,"8P31064_2022","8P26823_2022","8P14343_2022"
"8P31060","8P31061","8P31062","229_3",13,2,1,9,1,0,1,2022,"8P31060_2022","8P31061_2022","8P31062_2022"
"8P31061","8P31062","8P31060","229_3",13,2,2,9,1,0,1,2022,"8P31061_2022","8P31062_2022","8P31060_2022"
"8P31062","8P31060","8P31061","229_3",13,2,1,9,1,0,1,2022,"8P31062_2022","8P31060_2022","8P31061_2022"
"8P31060","8P31062","8P31064","230_1",13,2,0,10,1,0,1,2022,"8P31060_2022","8P31062_2022","8P31064_2022"
"8P31062","8P31064","8P31060","230_1",13,1,0,10,1,0,1,2022,"8P31062_2022","8P31064_2022","8P31060_2022"
"8P31064","8P31060","8P31062","230_1",13,2,0,10,1,0,1,2022,"8P31064_2022","8P31060_2022","8P31062_2022"
"8P14343","8P26823","8P31061","231_3",13,1,2,10,1,0,1,2022,"8P14343_2022","8P26823_2022","8P31061_2022"
"8P26823","8P31061","8P14343","231_3",13,1,2,10,1,0,1,2022,"8P26823_2022","8P31061_2022","8P14343_2022"
"8P31061","8P14343","8P26823","231_3",13,2,0,10,1,0,1,2022,"8P31061_2022","8P14343_2022","8P26823_2022"
"8P14352","8P31066","8P26916","219_1",14,3,0,2,0,0,1,2022,"8P14352_2022","8P31066_2022","8P26916_2022"
"8P26916","8P14352","8P31066","219_1",14,1,3,2,0,0,1,2022,"8P26916_2022","8P14352_2022","8P31066_2022"
"8P31066","8P26916","8P14352","219_1",14,1,0,2,0,0,1,2022,"8P31066_2022","8P26916_2022","8P14352_2022"
"8P14338","8P26821","8P14352","220_1",14,3,0,2,0,0,1,2022,"8P14338_2022","8P26821_2022","8P14352_2022"
"8P14352","8P14338","8P26821","220_1",14,2,0,3,0,0,1,2022,"8P14352_2022","8P14338_2022","8P26821_2022"
"8P26821","8P14352","8P14338","220_1",14,2,1,2,0,0,1,2022,"8P26821_2022","8P14352_2022","8P14338_2022"
"8P26916","8P31066","8P31063","220_2",14,1,2,3,0,0,1,2022,"8P26916_2022","8P31066_2022","8P31063_2022"
"8P31063","8P26916","8P31066","220_2",14,1,0,2,0,0,1,2022,"8P31063_2022","8P26916_2022","8P31066_2022"
"8P31066","8P31063","8P26916","220_2",14,1,0,3,0,0,1,2022,"8P31066_2022","8P31063_2022","8P26916_2022"
"8P14338","8P31063","8P26821","221_3",14,0,2,3,0,0,1,2022,"8P14338_2022","8P31063_2022","8P26821_2022"
"8P26821","8P14338","8P31063","221_3",14,4,1,3,0,0,1,2022,"8P26821_2022","8P14338_2022","8P31063_2022"
"8P31063","8P26821","8P14338","221_3",14,2,1,3,0,0,1,2022,"8P31063_2022","8P26821_2022","8P14338_2022"
"8P14338","8P26916","8P26821","222_1",14,1,2,4,0,0,1,2022,"8P14338_2022","8P26916_2022","8P26821_2022"
"8P26821","8P14338","8P26916","222_1",14,0,3,4,0,0,1,2022,"8P26821_2022","8P14338_2022","8P26916_2022"
"8P26916","8P26821","8P14338","222_1",14,3,0,4,0,0,1,2022,"8P26916_2022","8P26821_2022","8P14338_2022"
"8P14352","8P31066","8P31063","222_3",14,0,1,4,0,0,1,2022,"8P14352_2022","8P31066_2022","8P31063_2022"
"8P31063","8P14352","8P31066","222_3",14,4,1,4,0,0,1,2022,"8P31063_2022","8P14352_2022","8P31066_2022"
"8P31066","8P31063","8P14352","222_3",14,3,0,4,0,0,1,2022,"8P31066_2022","8P31063_2022","8P14352_2022"
"8P26821","8P31066","8P31063","223_2",14,1,1,5,0,0,1,2022,"8P26821_2022","8P31066_2022","8P31063_2022"
"8P31063","8P26821","8P31066","223_2",14,1,0,5,0,0,1,2022,"8P31063_2022","8P26821_2022","8P31066_2022"
"8P31066","8P31063","8P26821","223_2",14,2,2,5,0,0,1,2022,"8P31066_2022","8P31063_2022","8P26821_2022"
"8P14338","8P31066","8P14352","224_2",14,0,1,5,0,0,1,2022,"8P14338_2022","8P31066_2022","8P14352_2022"
"8P14352","8P14338","8P31066","224_2",14,3,0,5,0,0,1,2022,"8P14352_2022","8P14338_2022","8P31066_2022"
"8P31066","8P14352","8P14338","224_2",14,2,1,6,0,0,1,2022,"8P31066_2022","8P14352_2022","8P14338_2022"
"8P26821","8P31063","8P26916","224_3",14,1,1,6,0,0,1,2022,"8P26821_2022","8P31063_2022","8P26916_2022"
"8P26916","8P26821","8P31063","224_3",14,2,1,5,0,0,1,2022,"8P26916_2022","8P26821_2022","8P31063_2022"
"8P14352","8P14338","8P26916","225_1",14,1,0,6,0,0,1,2022,"8P14352_2022","8P14338_2022","8P26916_2022"
"8P26916","8P14352","8P14338","225_1",14,4,0,6,0,0,1,2022,"8P26916_2022","8P14352_2022","8P14338_2022"
"8P26821","8P31066","8P26916","226_1",14,3,2,7,0,0,1,2022,"8P26821_2022","8P31066_2022","8P26916_2022"
"8P26916","8P26821","8P31066","226_1",14,0,4,7,0,0,1,2022,"8P26916_2022","8P26821_2022","8P31066_2022"
"8P31066","8P26916","8P26821","226_1",14,2,1,7,0,0,1,2022,"8P31066_2022","8P26916_2022","8P26821_2022"
"8P14338","8P31063","8P14352","226_2",14,0,1,7,0,0,1,2022,"8P14338_2022","8P31063_2022","8P14352_2022"
"8P14352","8P14338","8P31063","226_2",14,3,0,7,0,0,1,2022,"8P14352_2022","8P14338_2022","8P31063_2022"
"8P31063","8P14352","8P14338","226_2",14,5,1,7,0,0,1,2022,"8P31063_2022","8P14352_2022","8P14338_2022"
"8P14352","8P31063","8P26821","227_3",14,2,0,8,0,0,1,2022,"8P14352_2022","8P31063_2022","8P26821_2022"
"8P26821","8P14352","8P31063","227_3",14,0,2,8,0,0,1,2022,"8P26821_2022","8P14352_2022","8P31063_2022"
"8P31063","8P26821","8P14352","227_3",14,3,0,8,0,0,1,2022,"8P31063_2022","8P26821_2022","8P14352_2022"
"8P14352","8P26916","8P26821","228_1",14,3,0,9,0,0,1,2022,"8P14352_2022","8P26916_2022","8P26821_2022"
"8P26821","8P14352","8P26916","228_1",14,0,2,9,0,0,1,2022,"8P26821_2022","8P14352_2022","8P26916_2022"
"8P26916","8P26821","8P14352","228_1",14,1,1,8,0,0,1,2022,"8P26916_2022","8P26821_2022","8P14352_2022"
"8P14338","8P31066","8P31063","228_3",14,2,2,8,0,0,1,2022,"8P14338_2022","8P31066_2022","8P31063_2022"
"8P31063","8P14338","8P31066","228_3",14,0,1,9,0,0,1,2022,"8P31063_2022","8P14338_2022","8P31066_2022"
"8P31066","8P31063","8P14338","228_3",14,5,0,8,0,0,1,2022,"8P31066_2022","8P31063_2022","8P14338_2022"
"8P26916","8P14338","8P31066","229_2",14,3,0,9,0,0,1,2022,"8P26916_2022","8P14338_2022","8P31066_2022"
"8P31066","8P26916","8P14338","229_2",14,4,0,9,0,0,1,2022,"8P31066_2022","8P26916_2022","8P14338_2022"
"8P26916","8P14352","8P31063","230_2",14,1,1,10,0,0,1,2022,"8P26916_2022","8P14352_2022","8P31063_2022"
"8P31063","8P26916","8P14352","230_2",14,4,1,10,0,0,1,2022,"8P31063_2022","8P26916_2022","8P14352_2022"
"8P14338","8P31066","8P26821","230_3",14,0,2,10,0,0,1,2022,"8P14338_2022","8P31066_2022","8P26821_2022"
"8P26821","8P14338","8P31066","230_3",14,2,2,10,0,0,1,2022,"8P26821_2022","8P14338_2022","8P31066_2022"
"8P31066","8P26821","8P14338","230_3",14,6,0,10,0,0,1,2022,"8P31066_2022","8P26821_2022","8P14338_2022"
"8P14352","8P31063","8P26916","232_2",14,0,1,1,1,0,1,2022,"8P14352_2022","8P31063_2022","8P26916_2022"
"8P26916","8P14352","8P31063","232_2",14,0,1,1,1,0,1,2022,"8P26916_2022","8P14352_2022","8P31063_2022"
"8P31063","8P26916","8P14352","232_2",14,5,0,1,1,0,1,2022,"8P31063_2022","8P26916_2022","8P14352_2022"
"8P14338","8P31066","8P31063","233_1",14,1,2,1,1,0,1,2022,"8P14338_2022","8P31066_2022","8P31063_2022"
"8P31063","8P14338","8P31066","233_1",14,1,0,2,1,0,1,2022,"8P31063_2022","8P14338_2022","8P31066_2022"
"8P31066","8P31063","8P14338","233_1",14,4,0,1,1,0,1,2022,"8P31066_2022","8P31063_2022","8P14338_2022"
"8P14352","8P26916","8P26821","233_3",14,3,0,2,1,0,1,2022,"8P14352_2022","8P26916_2022","8P26821_2022"
"8P26821","8P14352","8P26916","233_3",14,3,0,1,1,0,1,2022,"8P26821_2022","8P14352_2022","8P26916_2022"
"8P26916","8P26821","8P14352","233_3",14,0,2,2,1,0,1,2022,"8P26916_2022","8P26821_2022","8P14352_2022"
"8P26821","8P31066","8P31063","234_1",14,0,3,2,1,0,1,2022,"8P26821_2022","8P31066_2022","8P31063_2022"
"8P31063","8P26821","8P31066","234_1",14,3,0,3,1,0,1,2022,"8P31063_2022","8P26821_2022","8P31066_2022"
"8P31066","8P31063","8P26821","234_1",14,4,0,2,1,0,1,2022,"8P31066_2022","8P31063_2022","8P26821_2022"
"8P26821","8P31066","8P26916","235_2",14,2,0,3,1,0,1,2022,"8P26821_2022","8P31066_2022","8P26916_2022"
"8P26916","8P26821","8P31066","235_2",14,0,2,3,1,0,1,2022,"8P26916_2022","8P26821_2022","8P31066_2022"
"8P31066","8P26916","8P26821","235_2",14,4,1,3,1,0,1,2022,"8P31066_2022","8P26916_2022","8P26821_2022"
"8P14338","8P31063","8P14352","235_3",14,0,1,2,1,0,1,2022,"8P14338_2022","8P31063_2022","8P14352_2022"
"8P14352","8P14338","8P31063","235_3",14,2,0,3,1,0,1,2022,"8P14352_2022","8P14338_2022","8P31063_2022"
"8P31063","8P14352","8P14338","235_3",14,1,0,4,1,0,1,2022,"8P31063_2022","8P14352_2022","8P14338_2022"
"8P14338","8P26916","8P14352","236_1",14,1,1,3,1,0,1,2022,"8P14338_2022","8P26916_2022","8P14352_2022"
"8P14352","8P14338","8P26916","236_1",14,2,1,4,1,0,1,2022,"8P14352_2022","8P14338_2022","8P26916_2022"
"8P26916","8P14352","8P14338","236_1",14,2,1,4,1,0,1,2022,"8P26916_2022","8P14352_2022","8P14338_2022"
"8P14338","8P31063","8P26821","237_2",14,0,2,4,1,0,1,2022,"8P14338_2022","8P31063_2022","8P26821_2022"
"8P26821","8P14338","8P31063","237_2",14,3,2,4,1,0,1,2022,"8P26821_2022","8P14338_2022","8P31063_2022"
"8P31063","8P26821","8P14338","237_2",14,3,2,5,1,0,1,2022,"8P31063_2022","8P26821_2022","8P14338_2022"
"8P14352","8P31066","8P26916","237_3",14,3,1,5,1,0,1,2022,"8P14352_2022","8P31066_2022","8P26916_2022"
"8P31066","8P26916","8P14352","237_3",14,3,0,4,1,0,1,2022,"8P31066_2022","8P26916_2022","8P14352_2022"
"8P26821","8P31063","8P26916","238_1",14,2,0,5,1,0,1,2022,"8P26821_2022","8P31063_2022","8P26916_2022"
"8P14352","8P31066","8P31063","239_2",14,2,1,6,1,0,1,2022,"8P14352_2022","8P31066_2022","8P31063_2022"
"8P31063","8P14352","8P31066","239_2",14,2,1,7,1,0,1,2022,"8P31063_2022","8P14352_2022","8P31066_2022"
"8P31066","8P31063","8P14352","239_2",14,2,0,5,1,0,1,2022,"8P31066_2022","8P31063_2022","8P14352_2022"
"8P26916","8P26821","8P14338","239_3",14,1,0,7,1,0,1,2022,"8P26916_2022","8P26821_2022","8P14338_2022"
"8P14338","8P31066","8P14352","240_1",14,1,0,6,1,0,1,2022,"8P14338_2022","8P31066_2022","8P14352_2022"
"8P14352","8P14338","8P31066","240_1",14,2,0,7,1,0,1,2022,"8P14352_2022","8P14338_2022","8P31066_2022"
"8P31066","8P14352","8P14338","240_1",14,4,0,6,1,0,1,2022,"8P31066_2022","8P14352_2022","8P14338_2022"
"8P14352","8P31063","8P26821","241_1",14,2,0,8,1,0,1,2022,"8P14352_2022","8P31063_2022","8P26821_2022"
"8P26821","8P14352","8P31063","241_1",14,2,1,7,1,0,1,2022,"8P26821_2022","8P14352_2022","8P31063_2022"
"8P31063","8P26821","8P14352","241_1",14,3,0,8,1,0,1,2022,"8P31063_2022","8P26821_2022","8P14352_2022"
"8P14338","8P31066","8P26916","241_2",14,1,0,7,1,0,1,2022,"8P14338_2022","8P31066_2022","8P26916_2022"
"8P26916","8P14338","8P31066","241_2",14,1,1,8,1,0,1,2022,"8P26916_2022","8P14338_2022","8P31066_2022"
"8P31066","8P26916","8P14338","241_2",14,1,1,7,1,0,1,2022,"8P31066_2022","8P26916_2022","8P14338_2022"
"8P26916","8P31066","8P31063","242_3",14,3,0,9,1,0,1,2022,"8P26916_2022","8P31066_2022","8P31063_2022"
"8P31063","8P26916","8P31066","242_3",14,1,1,9,1,0,1,2022,"8P31063_2022","8P26916_2022","8P31066_2022"
"8P31066","8P31063","8P26916","242_3",14,3,0,8,1,0,1,2022,"8P31066_2022","8P31063_2022","8P26916_2022"
"8P14338","8P31063","8P26916","243_1",14,1,0,8,1,0,1,2022,"8P14338_2022","8P31063_2022","8P26916_2022"
"8P26916","8P14338","8P31063","243_1",14,6,0,10,1,0,1,2022,"8P26916_2022","8P14338_2022","8P31063_2022"
"8P14352","8P31066","8P26821","243_3",14,3,0,9,1,0,1,2022,"8P14352_2022","8P31066_2022","8P26821_2022"
"8P26821","8P14352","8P31066","243_3",14,4,2,8,1,0,1,2022,"8P26821_2022","8P14352_2022","8P31066_2022"
"8P31066","8P26821","8P14352","243_3",14,2,0,9,1,0,1,2022,"8P31066_2022","8P26821_2022","8P14352_2022"
"8P14338","8P26821","8P14352","244_2",14,1,0,9,1,0,1,2022,"8P14338_2022","8P26821_2022","8P14352_2022"
"8P14352","8P14338","8P26821","244_2",14,3,1,10,1,0,1,2022,"8P14352_2022","8P14338_2022","8P26821_2022"
"8P26821","8P14352","8P14338","244_2",14,2,0,9,1,0,1,2022,"8P26821_2022","8P14352_2022","8P14338_2022"
"8P14338","8P31066","8P26821","245_2",14,1,0,10,1,0,1,2022,"8P14338_2022","8P31066_2022","8P26821_2022"
"8P26821","8P14338","8P31066","245_2",14,2,0,10,1,0,1,2022,"8P26821_2022","8P14338_2022","8P31066_2022"
"8P31066","8P26821","8P14338","245_2",14,4,0,10,1,0,1,2022,"8P31066_2022","8P26821_2022","8P14338_2022"
"8P14340","8P31050","8P14999","232_1",15,2,0,1,0,0,0,2022,"8P14340_2022","8P31050_2022","8P14999_2022"
"8P14999","8P14340","8P31050","232_1",15,2,1,1,0,0,0,2022,"8P14999_2022","8P14340_2022","8P31050_2022"
"8P31050","8P14999","8P14340","232_1",15,0,1,1,0,0,1,2022,"8P31050_2022","8P14999_2022","8P14340_2022"
"8P31065","8P14342","8P14864","232_3",15,1,0,1,0,0,1,2022,"8P31065_2022","8P14342_2022","8P14864_2022"
"8P14340","8P31065","8P14999","233_2",15,1,0,2,0,0,0,2022,"8P14340_2022","8P31065_2022","8P14999_2022"
"8P14999","8P14340","8P31065","233_2",15,1,0,2,0,0,0,2022,"8P14999_2022","8P14340_2022","8P31065_2022"
"8P31065","8P14999","8P14340","233_2",15,2,0,2,0,0,1,2022,"8P31065_2022","8P14999_2022","8P14340_2022"
"8P14342","8P14999","8P31050","234_2",15,2,1,2,0,0,0,2022,"8P14342_2022","8P14999_2022","8P31050_2022"
"8P14999","8P31050","8P14342","234_2",15,1,0,3,0,0,0,2022,"8P14999_2022","8P31050_2022","8P14342_2022"
"8P31050","8P14342","8P14999","234_2",15,1,1,2,0,0,1,2022,"8P31050_2022","8P14342_2022","8P14999_2022"
"8P14340","8P31065","8P14864","234_3",15,2,0,3,0,0,0,2022,"8P14340_2022","8P31065_2022","8P14864_2022"
"8P14864","8P14340","8P31065","234_3",15,2,0,2,0,0,0,2022,"8P14864_2022","8P14340_2022","8P31065_2022"
"8P31065","8P14864","8P14340","234_3",15,0,2,3,0,0,1,2022,"8P31065_2022","8P14864_2022","8P14340_2022"
"8P14342","8P14864","8P31050","235_1",15,2,0,3,0,0,0,2022,"8P14342_2022","8P14864_2022","8P31050_2022"
"8P14864","8P31050","8P14342","235_1",15,1,0,3,0,0,0,2022,"8P14864_2022","8P31050_2022","8P14342_2022"
"8P31050","8P14342","8P14864","235_1",15,0,3,3,0,0,1,2022,"8P31050_2022","8P14342_2022","8P14864_2022"
"8P14340","8P31065","8P14342","236_2",15,2,0,4,0,0,0,2022,"8P14340_2022","8P31065_2022","8P14342_2022"
"8P14342","8P14340","8P31065","236_2",15,1,0,4,0,0,0,2022,"8P14342_2022","8P14340_2022","8P31065_2022"
"8P31065","8P14342","8P14340","236_2",15,0,1,4,0,0,1,2022,"8P31065_2022","8P14342_2022","8P14340_2022"
"8P14864","8P31050","8P14999","236_3",15,2,0,4,0,0,0,2022,"8P14864_2022","8P31050_2022","8P14999_2022"
"8P14999","8P14864","8P31050","236_3",15,0,2,4,0,0,0,2022,"8P14999_2022","8P14864_2022","8P31050_2022"
"8P31050","8P14999","8P14864","236_3",15,1,0,4,0,0,1,2022,"8P31050_2022","8P14999_2022","8P14864_2022"
"8P14340","8P14342","8P14999","237_1",15,1,0,5,0,0,0,2022,"8P14340_2022","8P14342_2022","8P14999_2022"
"8P14342","8P14999","8P14340","237_1",15,4,0,5,0,0,0,2022,"8P14342_2022","8P14999_2022","8P14340_2022"
"8P14999","8P14340","8P14342","237_1",15,0,1,5,0,0,0,2022,"8P14999_2022","8P14340_2022","8P14342_2022"
"8P14342","8P14999","8P31065","238_2",15,2,1,6,0,0,0,2022,"8P14342_2022","8P14999_2022","8P31065_2022"
"8P14999","8P31065","8P14342","238_2",15,0,2,6,0,0,0,2022,"8P14999_2022","8P31065_2022","8P14342_2022"
"8P31065","8P14342","8P14999","238_2",15,1,0,5,0,0,1,2022,"8P31065_2022","8P14342_2022","8P14999_2022"
"8P14340","8P31050","8P14864","238_3",15,2,1,6,0,0,0,2022,"8P14340_2022","8P31050_2022","8P14864_2022"
"8P14864","8P14340","8P31050","238_3",15,2,0,5,0,0,0,2022,"8P14864_2022","8P14340_2022","8P31050_2022"
"8P31050","8P14864","8P14340","238_3",15,0,2,5,0,0,1,2022,"8P31050_2022","8P14864_2022","8P14340_2022"
"8P14864","8P31050","8P31065","239_1",15,4,0,6,0,0,0,2022,"8P14864_2022","8P31050_2022","8P31065_2022"
"8P31065","8P14864","8P31050","239_1",15,1,0,6,0,0,1,2022,"8P31065_2022","8P14864_2022","8P31050_2022"
"8P14340","8P14342","8P14864","240_2",15,1,0,7,0,0,0,2022,"8P14340_2022","8P14342_2022","8P14864_2022"
"8P14342","8P14864","8P14340","240_2",15,1,1,7,0,0,0,2022,"8P14342_2022","8P14864_2022","8P14340_2022"
"8P14864","8P14340","8P14342","240_2",15,1,0,7,0,0,0,2022,"8P14864_2022","8P14340_2022","8P14342_2022"
"8P14999","8P31050","8P31065","240_3",15,0,1,7,0,0,0,2022,"8P14999_2022","8P31050_2022","8P31065_2022"
"8P31050","8P31065","8P14999","240_3",15,1,1,7,0,0,1,2022,"8P31050_2022","8P31065_2022","8P14999_2022"
"8P31065","8P14999","8P31050","240_3",15,2,0,7,0,0,1,2022,"8P31065_2022","8P14999_2022","8P31050_2022"
"8P14342","8P31050","8P31065","241_3",15,0,2,8,0,0,0,2022,"8P14342_2022","8P31050_2022","8P31065_2022"
"8P31050","8P31065","8P14342","241_3",15,1,0,8,0,0,1,2022,"8P31050_2022","8P31065_2022","8P14342_2022"
"8P31065","8P14342","8P31050","241_3",15,4,0,8,0,0,1,2022,"8P31065_2022","8P14342_2022","8P31050_2022"
"8P14864","8P14342","8P14999","242_1",15,2,0,8,0,0,0,2022,"8P14864_2022","8P14342_2022","8P14999_2022"
"8P14999","8P14864","8P14342","242_1",15,1,0,8,0,0,0,2022,"8P14999_2022","8P14864_2022","8P14342_2022"
"8P14340","8P31050","8P31065","242_2",15,3,0,8,0,0,0,2022,"8P14340_2022","8P31050_2022","8P31065_2022"
"8P31050","8P31065","8P14340","242_2",15,0,1,9,0,0,1,2022,"8P31050_2022","8P31065_2022","8P14340_2022"
"8P31065","8P14340","8P31050","242_2",15,3,2,9,0,0,1,2022,"8P31065_2022","8P14340_2022","8P31050_2022"
"8P14340","8P14999","8P14864","243_2",15,4,0,9,0,0,0,2022,"8P14340_2022","8P14999_2022","8P14864_2022"
"8P14864","8P14340","8P14999","243_2",15,1,0,9,0,0,0,2022,"8P14864_2022","8P14340_2022","8P14999_2022"
"8P14999","8P14864","8P14340","243_2",15,1,2,9,0,0,0,2022,"8P14999_2022","8P14864_2022","8P14340_2022"
"8P14340","8P31050","8P14342","244_1",15,3,0,10,0,0,0,2022,"8P14340_2022","8P31050_2022","8P14342_2022"
"8P14342","8P14340","8P31050","244_1",15,1,1,10,0,0,0,2022,"8P14342_2022","8P14340_2022","8P31050_2022"
"8P31050","8P14342","8P14340","244_1",15,1,1,10,0,0,1,2022,"8P31050_2022","8P14342_2022","8P14340_2022"
"8P14864","8P31065","8P14999","244_3",15,2,0,10,0,0,0,2022,"8P14864_2022","8P31065_2022","8P14999_2022"
"8P14999","8P14864","8P31065","244_3",15,0,1,10,0,0,0,2022,"8P14999_2022","8P14864_2022","8P31065_2022"
"8P31065","8P14999","8P14864","244_3",15,2,0,10,0,0,1,2022,"8P31065_2022","8P14999_2022","8P14864_2022"
"8P14340","8P31050","8P14342","246_3",15,1,0,1,1,0,0,2022,"8P14340_2022","8P31050_2022","8P14342_2022"
"8P14342","8P14340","8P31050","246_3",15,1,1,1,1,0,0,2022,"8P14342_2022","8P14340_2022","8P31050_2022"
"8P31050","8P14342","8P14340","246_3",15,0,1,1,1,0,1,2022,"8P31050_2022","8P14342_2022","8P14340_2022"
"8P31065","8P14999","8P14340","247_1",15,5,0,1,1,0,1,2022,"8P31065_2022","8P14999_2022","8P14340_2022"
"8P14342","8P14864","8P31050","247_2",15,0,2,2,1,0,0,2022,"8P14342_2022","8P14864_2022","8P31050_2022"
